num_gpus,throughput_mean,throughput_ci,mean_TTFT_mean,mean_TTFT_ci,p95_TTFT_mean,p95_TTFT_ci
1,1.1859480691184383,0.0035156318255872574,682.1941104621783,4.725796554756809,1133.5234550665114,11.128448400468613
2,2.370047967358745,0.004357474104523702,199.32408379046666,6.371748103764658,331.40302504552966,7.189801386587254
4,3.990652340332683,0.05260780739020335,0.5454208992346486,0.05969853372954758,1.6772887069766014,0.3949064556793612
8,3.978024451637854,0.07043087750542877,0.14187440853695704,0.001595591544104791,0.4028549783626909,0.012838610616115272
