arrival_times,start_times,completion_times,ttft,tbt
364.077427599049,597.9163226857513,598.7853246434499,234.05295609246105,0.010233452374061343
364.3022023775327,598.7853246434499,599.5607007425383,234.55112502239558,0.011052708478281967
364.4234432761673,599.5607007425383,600.6003518449397,235.4091432196525,0.011996333579999706
364.4841818139195,600.6003518449397,601.4733777696642,236.17459167222427,0.012728191930006402
365.32633714827625,601.4733777696642,602.2859191621152,236.24997203909345,0.011087655855398771
365.5668637444244,602.2859191621152,603.3479531103985,237.08394982720415,0.010892805293280499
365.61587925417103,603.3479531103985,604.1339343392112,237.79166570506897,0.011349834062050642
365.90241299386486,604.1339343392112,605.0123001952861,238.42499715514003,0.010701406973144466
366.0003660997882,605.0123001952861,605.7939030942256,239.06406284501435,0.011398033584735146
366.00091852268866,605.7939030942256,606.6353142173666,239.807636121783,0.012918118326484455
366.05594322866256,606.6353142173666,607.2333576503999,240.59883149800584,0.009040358183304564
366.6535192308205,607.2333576503999,608.0664782076975,240.71704779704964,0.01087361218480306
366.6543873221753,608.0664782076975,609.0667045728602,241.64522886707226,0.011985755993946903
366.89302838360135,609.0667045728602,609.9380796073169,242.3455287870692,0.010930038072599272
367.24325319014713,609.9380796073169,610.8967036201104,242.9581857759846,0.010863510218417818
367.39254099929616,610.8967036201104,611.8194291266091,243.63371060533206,0.01239339878095149
367.7949733205036,611.8194291266091,612.7727531755479,244.21284959190723,0.011952035361517184
368.7086744325805,612.7727531755479,613.7328261585287,244.32205935443966,0.01097019330482105
369.0216323749649,613.7328261585287,614.4835357376048,244.739012478534,0.01129517006415566
369.3152838936366,614.4835357376048,615.4502932222089,245.35967638250548,0.012114577282294214
369.39110772922743,615.4502932222089,616.0826554054527,246.09266787658783,0.009357496869335373
369.7069504884938,616.0826554054527,616.7720385510695,246.4431960578512,0.009717062573820268
370.86652593788716,616.7720385510695,617.4172935214949,245.9321155643376,0.009666437801095398
371.1580439272408,617.4172935214949,618.1458009863103,246.32042978033758,0.010426988730185837
371.5225361397119,618.1458009863103,619.1968387611154,246.93314327594027,0.011580614772862055
372.960759939823,619.1968387611154,620.3956588401692,246.61571317777714,0.012799776915140474
373.16058047710516,620.3956588401692,621.0437207096085,247.28940270879497,0.009277148807942462
373.18312932323613,621.0437207096085,621.8585387368561,247.90123193122383,0.012096523162439652
374.2336234461957,621.8585387368561,622.7038202901834,247.65660599306648,0.012712357045644624
374.57918671392787,622.7038202901834,623.5173122551479,248.18859904073094,0.011711351570142761
374.65064598849483,623.5173122551479,624.2922480120396,248.90103414333828,0.01157137312822729
374.69452459971563,624.2922480120396,624.956227030497,249.60892618496206,0.010199628840926744
375.0284937162231,624.956227030497,625.8326119488946,250.0267679496542,0.012146098172144768
